id,date,username,text,score,polarity 
aff61a83-b446-451e-94a9-eddb76b01898,2022-09-24 23:26:55,yongky yohanes,Setiap order selalu dapat driver yang jauh&banyak driver yg gamao niat kerja cuma hanya diem saja gamao bergerak atau nge-infoin. Cuma buang2 waktu pelanggan saja.,1,-1
7d56bb2c-8fff-4a8a-a103-3ac3458e529b,2022-11-26 11:42:25,Bany Oktavian,"Udh mulai bangkrut yak ,udh ga bisa make voucer combo 😆 Ngapain ngasih vocer bnyk2 kalau ga bisa dipake bersamaan , promo kok harga normal 😆😆 auto pindah ke app sebelah",1,-1
3847a245-96f8-4631-95d2-3becb5fa5cfe,2022-11-26 07:23:31,mega panjaitan,"Tiba2 aplikasinya rusak, parah banget padahal lagi butuh, gak bisa gerak dan selalu keluar sendiri",1,-1
01e48557-12ae-45f6-aea4-e2b3523e98f3,2022-11-19 11:14:48,maria aura,"Promo gofoodnya sering ngebug, aneh bgt, loading price satu kali aja langsung ngebug, promo memenuhi tapi tombol ""use"" nya ilang 🤣😭, harus buka tutup gojek terus, kesel",1,-1
d6089e29-c925-424f-8485-38f1d087d1c3,2022-11-14 03:11:43,Ahmad Syam,"Kembalikan penggabungan voucher resto dan gofood agar semua sama² enak... Gofood banyak yg pakai, driver dapat orderan yang membludak, resto dapat pesanan yang tiada hentinya, dan pembeli bisa makan enak dan berkualitas.....",1,-1
b1ad9ebf-03e9-4211-aebd-8cfe49370a10,2022-10-12 11:22:16,Sindu,"Payah, laoding suka lama padahal jaringan dll bagus, sering ada kendala, mau TF sesama gopay masak harus upgrade gopay plus dulu, ribet banget",1,-1
6a7ee13e-8406-40c3-912b-fa9dad76de6e,2022-11-10 19:34:50,Yogi Prayudi,"udah gabisa pake double voucher lagi buat gofood, padahal itu sangat membantu baik untuk costumer, driver sama resto jdi lebih laku. gojek sekarang gabisa di andalkan.",1,-1
58960614-c782-4ed5-baff-7f183680e047,2022-11-26 03:34:29,Giovanni Martin Sitorus,"Parah sih sekarang nambah gede aja mbnya. Tolong lah ini makin gajelas kejadian di jam 3 pagi saya udah kekasir alfa eh tau""nya eror aplikasinya mana bawa banyak belanjaan. Kan ngerjain orang kerja tolong lah sistem seperti ini yg sangat jelek dan ga harus di pertahan kan",1,-1
05c68f0c-bad9-4bc4-940b-06968fe44983,2022-11-17 11:09:52,agum gumilar,"Lama² biaya yg harus di keluarkan amat sangat mahal,terutama di pemesanan GoFood kita harus merogoh kocek 3x lipat dari harga aslinya,Apk semakin lama semakin mengecewakan",1,-1
31d02934-692f-4bd1-b4f5-cb6dd38188e3,2022-10-09 07:14:43,tia_m23,"Gak bisa daftar, di hari pertama dah nyoba, tapi gak bisa "" terlalu banyak percobaan "". Padahal baru sekali nyoba njir... Di hari ke dua ke tiga gitu juga.. Gimana siiii",1,-1
c92f2871-90ff-4403-abcd-358e05210419,2022-10-31 13:06:03,Nouvist,"PAYAH!! gabisa recover akun, padahal emailnya ada. cuma gara2 nomor ga aktif harus pakai email baru. 😬😬😬 lapor cs juga katanya suruh pake email baru gabisa dicabut dari akun lama 🤡🤡🤡",1,-1
a7deb64c-8a03-4891-abc6-aa1edae79043,2022-09-27 15:05:26,Sapar Udin,Kecewa sama gojek login ga bisa sinyal bagus pakai wifi juga ga bisa hapus masuk lagi dengan nmr yg sama tetap aja ga bisa login ada dengan gojek sebelumnya lancar aja.masa muter² terus ga bisa masuk,1,-1
fee84525-3b2e-4159-a479-8dcc1ed580da,2022-11-07 16:48:58,Kudil Discrust,"2 transaksi di gopulsa lama banget sampai 3 jam masih dalam proses terus, di opsi bantuan gaada tanggapannya sama sekali",1,-1
29bfff46-05b9-4263-a4a6-c609e0e7361a,2022-11-21 06:39:48,yulio wiwid,Dapat voucher goride hemat tapi tidak dapat dipakai alasan versi 4.2 keatas padahal versi saya sudah yang terbaru.,1,-1
fc53d1c2-30e2-4b6b-887f-24f0c8176588,2022-10-17 12:54:02,Mahesa Jenar,Kenapa aplikasi gojek saya tidak bisa di buka sudah coba uninstal tetep tidak bisa di buka padahal di aplikasinya masih ada saldo 100k sungguh menyebalkan😭😭😭😭😭😭😭,1,-1
8833594b-3e1a-4e2a-bf74-10909c1b8bd1,2022-11-04 10:46:51,Margaret Listyo,"Sangat buruk dan mengecewakan pelayanan transfer gopay ke bank terutama bank BRI sangat lama pdhl ke bank lain begitu tf langsung terima di bank,ini status berhasil tapi uang belum diterima,kalau memang proses ya cantumkan on proses atau pending jgn kasih status berhasil,orang awam mengartikan status berhasil itu berhasil tf dan uang nya sdh masuk...uang jg akan segera digunakan tapi lelet,cs pertama blg tggu hari ini sampe jam 23.59 lalu keesokan hari dtlpn lagi cs kedua blg hari ini lg dtggu.",1,-1
fd81a472-9ce8-4287-a00e-1f72ff20fe36,2022-10-29 22:14:52,Rendi Fander,"Aplikasi apaan Kouta banyak sinyal bagus buka yg lain lancar pas Bukak ini lel35 minta ampun, mau pesan makanan aja susah bgt, payah da tutup aja kantor mu",1,-1
b92e73ae-0dbd-4ef8-ac14-5222b006a2cc,2022-10-22 20:44:07,Raihan Anwar,"Aplikasi makin aneh, pakai voucher gofood gk bisa padahal S&K nya sudah pas. Mending pindah ke aplikasi sebelah",1,-1
cebef4e3-9caf-4a76-a473-c9ae4603241d,2022-10-10 06:45:27,imam sutrisno,"Utk jam2 tertentu (jam2 sepi) gocar sulit utk di dapatkan , krn driver sering menunggu di jam2 ramai utk tarif yg lebih besar ... maaf terpaksa kalau harus menghapus aplikasi ini ... Terlalu kecewa..",1,-1
314d0cef-09e1-4b31-b48b-b0d62728c124,2022-11-09 08:50:59,Deak Ayu,"Kecewa sama sistem gojek sekarang padahal udah lama banget pakai ini aplikasi , sekarang voucher gofood ngga bisa di combo lagi sama voucher resto 😭 yaudahlah ke apk sebelah aja",1,-1
5d046fe1-c799-49ce-9b37-223bddf05ecd,2022-10-13 09:43:38,Yusti Mahdarani,Baru update kok malah bermasalah sama pengisian gopay pke one klik bca. Terpotong di rekeningku tp topup masik nol... kenapa yaaa harus nunggu 2 hari? Ga secepat dulu klo ada kesalahan,1,-1
c42482fe-c1eb-4417-8a53-4aad49430c3a,2022-10-10 19:42:54,Myrtha Ananda,Prioritas nya diistimewakan untuk paylater yaa...tidak semua orang mau pakai paylater... jadi tolong untuk pembayaran tunai diberi keringanan yg berarti juga...,1,-1
227bd8c1-db12-4896-bf41-477f5e407f29,2022-11-26 07:55:51,Sepah Nurul Sakinah,Hari ini gajelas banget orderannya. Aplikasi udah di update. Tapi semua pesenan ga ada yg bisa.,1,-1
63b9b657-6c8d-429a-95b9-10152f54cf39,2022-10-10 19:55:00,graha HR,"Voucher gofood gak bisa dipakai 2 hanya milih 1, biaya penangan lebih mahal, padahal dari resto sudah dapat komisi dari driver dapat komisi masih dibebani biaya penanganan yg semakin naik. Nanti balasannya hanya terima kasih sarannya nanti perbaiki lagi padahal tetep aja dari dulu. Pindah ijo sebelah dulu dah.",1,-1
7090f3e8-1564-4de7-a94a-10b930d849f3,2022-11-20 22:32:49,Henni Lativah,"Gopaylater pas dibuka gabisa diakses, mau bayar tagihan gopay later terhambat. Bikin lporan katanya gopaylaternya gak di blokir, tapi smpe skrng ga bisa diakses. Lewat tokopedia jg g bisa. Laporan lg belum dijawab haha.",1,-1
42a252a1-cf36-4a38-849c-711705f1a043,2022-10-06 18:51:50,arif zuhdii,"Driver banyak pilih pilih orderan, no good, beberapa kali sering nunggu lama padahal di sekitar banyak driver.",1,-1
37f19363-a3e6-4936-94b3-07a7a6219898,2022-11-16 20:21:25,Yusuf Al-Ghiffari,"Mengubungi akun dengan metode pembayaran lain sangat sulit (tidak bisa), harus banyak memasukkan banyak data",1,-1
dfcaa22a-1933-4e53-bd02-31069d080696,2022-11-24 10:27:24,Irma Pongsamma,"Kecewa dgn cs nya, sdh berhari2 sy minta solusi mengenai pencairan saldo gopay saya, SMP hr ini sy blm temukan solusi dan gopay sy blm bs d ambil krn minta upgrade gopay plus. Mau upgrade tdk bs krn aplikasi menolak KTP sy. Pd hal data sdh sesuai dgn dukcapil.",1,-1
57aabe8a-e56c-47de-b72b-f9b92c0480a6,2022-11-24 15:08:00,Apit Santosa,pesen sekarang susah cari driver Padahal di sekitar resto banyak yang nongkrong sampe sampe di cancel sistem Aplikasi yg ANEH,1,-1
0bf0940b-b764-457c-977f-38fb35129119,2022-11-30 20:56:01,3C_081_Najwa Brian Janata,"Apk ga guna, mau nyri mkn aja susah. Smua dpt promo, gilirak gofood gaada. Promo udh mncapai maksimum juga ga bisa.",1,-1
9fe36775-784c-4adb-9edc-71a7e26fcce3,2022-11-06 17:20:14,Alaba Grup,Di saat yg oren transfer mudah kemana - mana.. ini masih banyak acara pake upgrade plus plus segala foto ktp dll.,1,-1
f493d3cd-88e7-4822-a334-79c7132115be,2022-11-12 10:20:50,Irwan Ahsan,Semalam tarik tunai tanpa kartu ATM ke BCA..dari jam 21:15 s/d hari ini jam 10 lewat belum dapat KODE TRANSAKSI. di aplikasi 10 menit OTOMATIS GAGAL..ternyata HOAX .sy sudah 12 jam lebih uang di gantung..tetap dalam keterangan DALAM PROSES sampai saat ini..dan SALDO BELUM KEMBALI apa perlu saya tulis ke MEDIA KONSUMEN sudah kirim email GAK ADA BALASAN.😤😤😤😤😤,1,-1
e82801a8-09e8-4fb8-84a6-e238c5ebd2ed,2022-09-20 22:54:59,islam indah,Sangat buruk pelayanan nya setiap transaksi pembayaran dibatasi hanya bisa 5 kali ..ini saya sudah satu bulan gak pake ..pas saya pake karna ada promosi di Indomaret sama Alfamart eh taunya gak bisa digunakan..saya sakit hati uang saya 115.000 terbuang begitu saja ..aplikasi apa ini kaak..berani ngadain promo tapi gak bisa dipake,1,-1
3c5ed3e3-e9dd-4bea-be28-a8d44278ce03,2022-10-06 19:03:21,Mila Alpiani,"Bintangnya gue kurangin, pdhl udh langganan bgt pesen gofood. Eh tiba2 diupdate gabisa pake 2vocher lg. Gmna sih gak konsisten bgt, ngilangin pelanggan.",1,-1
7a52af09-91e5-48cf-b311-60bf7ae3a92b,2022-09-15 18:13:03,Joko Prasetyo,Setiap buka aplikasi slalu terclose sndiri di coba berulangkali tetep sama smp di uninstall jg tetep sm suka terclose sndiri pdahal sinyal WiFi kenceng gk ada kendala dan sblumnya gk prnh kejadian ky gini gmn bs mw di pake aplikasinya klo ky gini. PAYAH !!!,1,-1
3d837893-9ac7-4862-82f6-30d4bedd7d1b,2022-11-28 18:06:57,Ade eko setiono,Apakah aplikasi gojek sudah tidak bisa dipakai lagi di android 5.0 ? Karena kalau saya mau pesan selalu lambat aksesnya padahal paket data saya masih lumayan banyak,1,-1
ddfeee90-1149-4cdc-a4a9-2a976727a8b0,2022-11-26 07:43:07,Kevin Edzard,"Hari ini sabtu 26 november 2022 apk customer eror! Customer tidak bisa pesan dikarenakan lokasi gps nya tidak muncul,dampaknya ke driver orderan masuk tapi ke cancel sendiri dari sistem",1,-1
64b4d012-6d56-4335-b32b-0696e6082c7f,2022-10-04 07:12:24,Weird Musician,"Sekarang kenapa ga bisa dua promo ya di go food? Saya suka sekali dan sering banget go food hampir setiap hari, tapi sekarang fiturnya cuma bisa 1 voucher ga bisa di gabung kaya sebelumnya, jadi maaf deh, ga make app ini lagi dan ga nyaranin buat temen-temen yg mau makan murah via go food lagi 🙏🏼",1,-1
2cff97ba-0f58-4df0-b497-407ca348e88f,2022-10-21 19:17:40,Ade Rahayu,udh uninstal gojek nya...males ga pernah promo. aplikasi jelek. telat bayar payleter nagih nya kasar lewat tlp. udh selesai di bayar lunas malah di blokir permanen...kecewa sekali.,1,-1
180ca529-fbc9-499b-94e4-2d7b0b9d4a42,2022-11-23 21:07:07,ARBASA CHANNEL,"Jatuh tempo Gopaylater baiknya diatas tgl 6 setiap bulan'nya karna kadang tgl 10 baru gajian, lha ini tgl 1 setiap bulan udah jatuh tempo suruh bayar, ya keteteranlah!!. 🥲",1,-1
ffd58883-7e28-4cb3-808a-93ddc469584e,2022-10-21 13:10:35,Ibrahiem Adzhis,"Super RIBETT,, mau masuk akun aja pake acara ""wah nyobanya kebanyakan"" aplikasi aneh.. Sumpah mending pake GRAB SUPERAPP..!! ga Ribett",1,-1
d756c0c8-d357-4a8a-b7bd-75bba3052806,2022-11-12 23:14:43,Ronald Tengkano,Pesan gocar masih sering terjadi double order... Kasihan mitra drivernya. Tolong diperbaiki sistemnya!,1,-1
9b77e65b-a4d9-45ae-a243-c3686347c641,2022-11-25 22:47:18,Saeful Hamzah,"saya kecewa sama drivernya sekarang,di gojek bagus banyak promo tetapi kenapa drivernya ga mau ngambil? padah saya juga bakalan kasih tip walau pun promo, KALO GA NIAT GA USAH KEBAYAKAN PROMO ONGKIR TAPI DRIVER GA MAU NGANTER,ANEH!!",1,-1
2600a5c8-1ad4-4255-bbf7-4dde8ee8b1aa,2022-09-30 07:42:25,elfaliaa fer,"Gopay saya diblockir tanpe sebab! Dibilang melakukan aktivitas yang tidak wajar tapi tidak ada penjelasan sama sekali. Ketika saya melapor malah di selesaikan padahal belum ada penjelasan sama sekali.. tolong pihak gojek tanggung jawabnya! Disitu masih ada saldo saya yang saya gunakan untuk berbisnis, kalau emang gabisa di buka block tolong kembalikan saldo saya, saya merasa dirugikan.",1,-1
646bf735-a11e-447e-b575-23d0628379ee,2022-09-15 16:55:11,Seniati Rachman,"Ada apa dengan gojek? Biasanya lancar² aja. Tiba² loading terus, dikira pake wifi jaringannya yang salah. Tp pas coba pake data seluler jg tetep sama . Coba clear data sampai uninstall. Malah gak bisa login sama sekali. Malu lah iklan nya udh pake BTS tp aplikasi nya gini amat 🤣",1,-1
e62b6735-5ecb-41a1-98d2-68740d8d7a2d,2022-11-26 07:42:45,ryzki emil,"Saat pesan gocar posisi driver tidak ada di maps, dan fitur chat tidak berfungsi",1,-1
bc1e1883-91f6-49a1-8c66-800a49726544,2022-09-10 15:00:53,Mazidah,"Habis update, terus buka appnya langsung ada pop-up Gojek terus berhenti. Hp direstart sudah, clear cache sudah, install ulang sudah, login ulang sudah, Wi-Fi lancar, Hp gk ada masalah, diberhentikan paksa terus di aktifin lagi juga udah...dan itu berkali-kali. Ini gimana ya? Setiap update pasti gini, mengganggu, Tolong segera dijawab!. Apaan ni gk dijawab?",1,-1
759ba819-68f3-4ac0-8b7a-8adf81aba399,2022-10-17 21:56:36,Slamet Budiono,"Map di aplikasi tidak sesuai tempat penjemputan.map berubah"" jadi kena biaya mahal.tolong perbaiki jika ingin maju",1,-1
531456d7-732c-4361-8829-e212b478eb60,2022-10-22 14:56:36,Abdul Lathif,"Pesanan makanan tidak lengkap, sudah lapor via ticketing sejak 16 Oktober 2022 sampai sekarang tidak ada update dan ditanya belum ada respon sama sekali. Mohon ditingkatkan pelayanannya!",1,-1
7044dcb1-a085-468d-855b-9d51899179b1,2022-11-19 09:10:00,Isma Nurmayani,"Giliran buru-buru dapetnya yg jauh, giliran ga buru-buru dapet yg deket dan cepet datang, ditambah rutenya tolong perbaiki masih ada rute terdekat, ini harus jalan kaki dikit 10 langkah dulu baru terdeteksi rute terdekat kalau ga jalan kaki dulu malah dapet yg muter ditambah ongkosnya lebih mahal. Tolong diperbaiki, ditambah kalau ada Gojek yg otw nya lama tanpa ada alesan jelas, bisa ada tambahan pilihan komplen tersebut, ditambah kalau pilih GOJEK minta cancel dan saya malah ga tega. Perbaiki!",1,-1
1cb8dc5d-0a89-4879-9fcd-935df7fe41e9,2022-11-20 20:13:55,Bunda Khaizan,"Makin kesini performa makin jelek .. Belanja di minimarket sekarang dibatasin 10-15 transaksi,ya kali bawa duit cash gara2 pembatasan kek gni???mana tau klo sebelumnya udah ad transaksi pelanggan lain??? Ribetlah kebanyakan aturan.. Udah kosongin aj isi saldonya,lanjut uninstall aja.. Udah gag guna...buang2 waktu",1,-1
ccf400d9-c61d-4e87-b87f-a204210300c9,2022-10-23 18:02:09,ROHIDIAN PETISA LUBIS,"Sekarang login susah amat, selalu notifnya cek koneksi internet, padahal internet lancar-lancar aja, banyak bug 👎",1,-1
15747c03-6e60-4750-84d5-6a8e2bf23eb7,2022-11-16 14:02:47,Nur Hasanah,Tolong kembalikan gofood seperti dulu donk.bisa pakai pocer toko dan pocer nempel di akun. dan gojek versi tedbaru lebih sering ngebleng .ayoo donk it gojek gimana seh ini. Malah bukan tambah bagus malah error twrus,1,-1
767f78a6-8ada-4630-9d4f-83afdabeec2e,2022-10-03 11:09:14,Cempe Corot,Saya paling tidak suka login via link. Krn no hp Go-Jek pasang di hp jadul. Kalo login mesti repot verify link. Copat copot kartu. Login yg sangat tidak fleksibel. Dan itupun stlh no terpasang terbanned selama 60 menit. LBH dari 5 kali sy mengalami ini. Sungguh Go-Jek KEAT,1,-1
a18c9290-4ad7-4f6f-b15c-0bab80ea28af,2022-11-26 00:53:47,Ahmad d,"Udah mulai nggak jelas,suka log out sendiri terus lelat minta ampun, kadang driver suka ke cancel sendiri makin kesini makin nggak jelas",1,-1
52bd7c37-ad21-43b4-ab1a-43bbb9a8a5b9,2022-11-28 12:03:40,Muhammad Arif,"saat dibutuhin tp top up g langsung masuk, perbaiki sistem, digitalisasi tp not good 🤦",1,-1
d26dc19f-ad0a-4eab-9a0c-8c1bf5a38b17,2022-11-10 05:48:38,Not Mamzzyy,"Banyak driver dan penjual yg mengeluhkan sepi orderan semenjak dobel voucher gabisa dipake lagi, dan banyak juga yang terkena dampaknya",1,-1
bd2d333e-da4e-40f4-9041-3cc4da677fe3,2022-10-31 13:50:20,Tio Achdama,Udah ngga bisa pake jasa gofood lagi... Diupdate malah Ngga guna dan ampas... Vouchernya cuma bisa terpasang satu saja .. Udah ada kemajuan malah dimundurin... Aneh nih aplikasi,1,-1
6145bfb7-c8d5-49f8-a7c7-fba09ddeb905,2022-10-17 20:20:19,Sdn Blang seupeng,"Tidak bisa mengisi pulsa.. Lagipula harganya mahal Setelah update masih tidak dapat mengisi pulsa,,!",1,-1
e811dc20-83b2-4484-b779-c4591eaaa98f,2022-11-22 15:01:00,Muhammad Iqbal,"Aplikasi apaan ini biasanya dua voucher terpakai ni gk bisa lagi. Saya uda langganan bertaun² gk bisa dua voucher, apaaan ni maksudnya.",1,-1
54a19ae9-2ad9-45ef-9585-c732a379fdeb,2022-11-25 13:44:26,chandra rsfz,"Katanya ngasih mode hemat ,tp di rincian tetap di bebankan ongkir,mau pake reguler atau hemat sama aja total yang dibayarnya segitu",1,-1
9354814d-4ba7-4aee-ba8d-f9fea18d3e63,2022-11-26 01:39:18,Muhammad Ocha,"Coba verifikasi email itu dipermudah, di cek dulu itu, email nggk masuk². Aplikasih parah, banyak BUG!",1,-1
299738c2-3c9a-4869-b776-4480a50e58fd,2022-11-26 09:01:17,Nyoman Sukapada,"Driver songong² sekarang , pesan gojek kalau emang tidak mau ambil ya di info lah , ini sdh di chat ngk ada balasan , di TLP ngk di angkat , maaf saya delete aplikasi nya , masih banyak aplikasi ojek online 🙏🙏🙏",1,-1
b4e142f3-a1d5-4372-8276-d80a98a2d081,2022-10-13 15:23:50,Reni Hermawati,Sangat kecewa biasanya voucher resto dan voucher dari gojek bisa di gabung tapi sekarang ga bisa harus pilih salah satu . percuma banyak voucher juga,1,-1
916f2aa5-4161-4d1a-9868-de1c31ad4197,2022-10-24 08:28:59,Mila Karmila,Kebanyakan blokir aja akun nya. Sama sekali tidak membatu dalam proses pembayaran melalui minimarket dan jauh dri kata memuaskan😒😒😒,1,-1
b10f4cf2-be9b-421f-8991-20d910f51e05,2022-11-18 11:29:16,Sibarani Simanjuntak,"Dikasih promo, jumlah minimal sudah terpenuhi tapi vocernya tetap tidak bisa digunakan, apaaan",1,-1
ce3a2777-769f-4fb8-8c63-62fda3de4361,2022-11-26 06:53:02,Affan Ash Shidiq,"Aplikasinya eror, gak bisa chat driver, nunggu jadi lama banget, kalau telat cuman dikasih vocher 5rb doang",1,-1
70973c50-3257-45aa-a4de-eb8c6be7f426,2022-11-11 08:55:10,Kang Awan,"Sekarang aplikasi kok makin ngak bagus yaa, pesan gofood makai voucher pun hanya bisa pilih satu nga kayak dulu bisa gabungin langsung dua voucher sekaligus",1,-1
ddffd6f9-5ef9-4da9-acd6-88354c3834bf,2022-11-13 11:49:02,Aprilyanti,"Order gofood di promo ada cashback gopay coint.. Setelah selesai malah gak dapet... Ajukan laporan malah minta screenshot progam promo nya.. Buang2 waktu aja,. qlo tiap order harus screenshot promo nya.. Sangat tidak flexibel.",1,-1
4ba8fb28-96f6-452f-8700-a429c729073b,2022-11-30 13:02:16,Boya,"Sorry bintang 1, aplikasinya lemot kalo buka gofood pas mau cekout. Lg laper malah makin emosi karena mau cekout ngebug loading lama",1,-1
7e36135c-2438-4ef3-a48d-653b1f1e5a37,2022-11-25 14:55:08,meylisa nata zahra,Aplikasi nya sangat buruk masa tranfer uang ke bank blom masuk masuk udah mana di suruh tunghu dalam 3 hari gk kaya dlu setiap transik cepet masuk jangan di download lagi aplikasi nya sangat buruk,1,-1
1a002f1d-1d4d-4d13-abae-e2622fb58faa,2022-11-20 12:38:59,MUTIARA NASEHAT,"Sulit membatalkan pesanan, meski tak sengaja memesan. Belum 10 detik sudah tidak boleh membatalkan pesanan. Payah. Merugikan customer dan pengemudi.",1,-1
be75b732-f597-45ed-bfa8-4a2ee6afb000,2022-11-28 10:07:50,Muh Fajar Wahyu Ramadhan,Saya transfer gopay ke BCA tapi belum masuk masuk!!! Udah chat cs di FB di gojek tpi masalah belum selesai!!,1,-1
fc6b1cdc-cd23-4cdc-94aa-39ca0b8770c1,2022-11-27 01:36:21,Abdul muhasim,Kata nya klw dh daftar bang jago..bisa dapet bonus coin gopay..udh melakukan transaksi pembelian 2x.. mana gk dapet juga,1,-1
ba125415-5580-4a0b-93ab-0495b4187076,2022-12-01 12:30:12,l l,Nomor yang sudah tidak aktif ko masih bisa terdaftar di gopay bagaimana bisa meminimalisir kesalahan transfer auto uninstal,1,-1
d1e926f2-c9ae-42c2-9b8d-daa0167ee4f1,2022-11-13 18:09:38,Apri Sinabon,"Kecewa dgn aplikasi gomart, produk rokok yg keluar MANCIS. Gak Bisa order seperti biasa.",1,-1
adb8ca99-3bf0-44d5-988f-81eb8daa6e76,2022-11-21 16:14:22,Taufik Ismail,"Mau bayar gopaylater pas klik bayar ngblank... Otomatis tidak bisa bayar.. Ujung2nya kena denda... Ini yg salah apk, tapi dibebankan ke pelanggan",1,-1
b25ea948-00a7-402c-bbac-574b86afc329,2022-11-30 19:43:06,Firis Barlian,"saya pesen gofood, diselesaikan tapi tidak dikirimkan barangnya, menu bantuan juga tidak memberikan solusi, tidak bisa terhubung dwngan drivernya , sqngat mengecewakan",1,-1
7885f5de-34c5-4f40-a094-068e8e1c50aa,2022-11-27 10:41:43,Risna Wati,"Sangaattt mengecewan,😤😤😤saya melakukan transaksi byar pkai gopay ternyata gagal tp saldo ttp terpotong jdi saya byar tunai dngn toko,, dan saya hubungi pihak gopay lwt aplikasi ternyata malah menyarankn mencek d toko pdhal saya sdh kasih bukti struk dan gambar klw saldo gk masuk d pihak toko dan setlah itu tanggapn saya gk d respon lgi 😤😤😤",1,-1
4602ed63-f2e3-4c93-b8c4-effec1cc25a4,2022-11-17 21:06:19,Michael Alvado Heimbach,aplikasinya lambat jd saya logout terus ketika mau login loading terus tidak bisa masuk,1,-1
e2ebd46a-e46f-4ed6-b0ad-808388aa509c,2022-11-10 18:22:26,Fatchur Rochman,"Terutama untuk Gocar, entah aplikasinya atau drivernya, yg jelas saya bbrpa kali gagal pemesanan tapi saldo gopay berkurang. sebab driver yg membatalkan tanpa konfirmasi. Dan lagi saya sudah pernah melaporkan driver yg bandel itu. Pihak Gojek berjanji akan menindak drivernya & mengganti saldo saya. DAN alhamdulillah tidak ada tindakan apa².. babi!",1,-1
c1b8be29-8025-4333-a59e-b7db837dcd94,2022-11-26 07:24:46,Reni Agusti,"Hari ini saya edit penilaian saya untuk gojek, parah abis 3 kali pesan yg pertama gak bergerak dipeta keterangan 5 menit sampek nyatanya 10 menit gak sampek Yg k2 order lama jg skalinya ditelpon katanya gada trima orderan, yg k3 map malah gak nampak lokasi ditelpon sm jg gada trima orderan, ada apa dengan gojek KECEWA",1,-1
9de7d36a-454c-4d0a-94ef-40a3b43f9c2a,2022-11-10 14:04:16,Devy Mawardani,Susah amat sekarang ya cancel orderan. Jadi mau ga mau harus. Udah tau driver ga jalan jalan karna hujan. Masih ga bisa dicancel. Terakhir kali make gojek. Uninstal makasih atas keribetannya,1,-1
aa6b1469-f800-4a3c-9653-fd606411d1cd,2022-11-14 10:56:22,Zoeli Marstron,"gimana yah maaf,,kok opsi masuk sama opsi pendaftaran sama aja,,malah di bawa ke halaman daftar,maless",1,-1
d66a6b50-8541-4f88-9fec-849f07bc4c5b,2022-11-17 19:36:09,Tamy Pijay,"Gojek sekarang makin ribet. Mau login harus verifikasi link, kenapa gak nomor otp aja. Susah kalau saat login di hp lain. Tolong diperbaiki!",1,-1
b43eeac3-3814-4dda-9847-59402c15ee2c,2022-11-16 00:44:06,rahmat zuhri,"Kok lelet begitu ya semakin hari, mohon perbaiki bug nya, semakin besar bug nya",1,-1
307843cb-743f-4247-b816-721250b71551,2022-11-11 00:11:36,Danny Setyawan,Ntahh kenapa Makin kesini makin sering erorr buat transaksi pembayaran. Dikit² Makin sering Maintenance.,1,-1
b11588b3-dab3-436b-ae84-d4e41d29bbe7,2022-11-13 14:04:46,Silvia budiharto,"Poin coin yg kita dapatkan tidak sesuai,sudah coba lapor tapi sulit karena aplikasi terlalu berbelit belit",1,-1
8de6567c-e4f7-49ec-8947-6f790d972333,2022-11-13 23:08:33,Afitwahyu Herlambang,Payah ni gojek.. Sebelum ikut payleter promo besar2.. Skrg udah ikut payletter malah ga ada promo sama sekali... Mana ga dapat promo gratis ongkir...,1,-1
02265436-09ff-49a9-8b2c-e3bc06365c82,2022-11-17 20:00:32,Bang Gimbot,"biaya layanan gofood itu untuk apa??? driver sudah kasih komisi,resto jg sudah potong komisi..masih minta biaya layanan lagi.. jangan terlalu serakah!! liat sekarang online food jadi lesu! sepi pembeli karena kalian terlalu banyak ngambil keuntungan!",1,-1
9d08dc97-9a3c-4f38-a87c-8f4145fc040e,2022-11-26 08:09:36,della larassari,"Akun nyangkut, gabisa order goride. Bapuk banget, bikin rugi, gabisa komplen by apk krna harus pake format sistem. Jelek dah jelas kan",1,-1
174fed4d-9990-433a-9324-6ec35df6024e,2022-11-25 11:22:02,LY NX,Bang ane kesel. Sama verivikasi gopaylater. Saya mau verivikasi ulang gagal terus gara gara kepencet kekirim wtau lanjut. Dan saya mau nanya. Emang pas verifikasi gopay later gak bisa ngulang lagi apa? Rasanya kesel banget. Mau veri ulang malah gagal dan nunggu lama sekali. Tolong di bantu min. Sumpah emosi banget.,1,-1
ed6ea9b6-95eb-4d1f-a279-045c4f644c14,2022-11-27 17:52:01,ARR 1990,"Udah gk bisa pakai 2 voucher , udah gitu biaya layanan dan ongkirnya mahal !!! Gokssss.....",1,-1
bc3324a4-fb1c-410e-a633-89f6cff0517d,2022-11-28 21:34:09,Rizky Aditya,ngobrol sama driver knp lama eh drivernya kena double order tp untuk ongkos ke driver lebih sedikit saya sebagai customer merasa di rugikan karena sayaongkos bayar full,1,-1
a5c653e5-353b-4cf2-9469-9a481e4a9627,2022-11-28 16:40:18,Uni Evi,Aplikasi sering keluar sendiri Pencarian driver lama sampai 10 mnt Padahal driver banyak nongkrong disekitar resto,1,-1
67e991ec-cc21-4dfc-bb35-03717a2cb20c,2022-11-20 17:00:09,The Lyec,"stelah di update... ketika pesan driver, posisi driver sllu jauh sampai 1,3KM, padahal banyak driver depan mata,",1,-1
